id,prenom,id_espece,id_parent,date_naissance,date_mort,lieu_naissance
2996,Arelbin,413,2316.0,85.93121256500739,,485
2997,Asarikluth,570,2114.0,85.97570938044379,,409
2998,Ethainance,152,1816.0,85.97731711527706,,78
2999,Nyderadric,352,2292.0,85.98129759170368,,488
3000,Haithynsa,77,2124.0,86.00286779745697,,178
3001,Caralenro,553,1962.0,86.01342153766177,,557
3002,Vartarryun,76,2599.0,86.01586223793797,,409
3003,Dirterart,600,2311.0,86.029244841257,,7
3004,Agriracred,148,2052.0,86.03688278765686,,349
3005,Sevelimas,140,2190.0,86.08427278466522,,506
3006,Houlantorn,200,2562.0,86.08919093603382,,344
3007,Keldmelil,139,2181.0,86.10472168991687,,571
3008,Kaeterry,586,2102.0,86.10736902984559,,547
3009,Aelhenart,191,2330.0,86.17478956495589,,178
3010,Yasaryneain,605,2441.0,86.17942713415086,,247
3011,Vardaren,197,2173.0,86.18510970241506,,498
3012,Yasieramel,237,1998.0,86.18551336701033,,426
3013,Plagairmel,599,1911.0,86.22600223382601,,496
3014,Vararthere,508,,86.2489639039101,,409
3015,Harancodd,85,1419.0,86.250414666914,,230
3016,Obrhenyne,485,2094.0,86.27615167582324,,224
3017,Barwatsene,536,2444.0,86.30574648007264,,147
3018,Lasayneayne,431,2222.0,86.31071886646835,,621
3019,Ryquequent,252,2442.0,86.31590392841093,,238
3020,Carely,510,2237.0,86.32740648047663,,580
3021,Adwaech,486,2084.0,86.34249789151694,,68
3022,Ryrogant,62,2378.0,86.35518779532671,,198
3023,Cortunyil,155,1997.0,86.35786228290469,,520
3024,Parornsene,19,2482.0,86.36099735779426,,181
3025,Graveaural,101,2131.0,86.37345254936966,,389
3026,Jarvalerse,435,1873.0,86.39894786290698,,187
3027,Dezany,245,1709.0,86.39964420322595,,517
3028,Varastarcath,245,1933.0,86.40764679680484,,195
3029,Varlyin,419,1799.0,86.4125409450718,,383
3030,Eowirenidd,236,,86.4319769690993,,487
3031,Nistaneien,197,2170.0,86.44366367506917,,245
3032,Occaryd,24,2543.0,86.4478926541973,,375
3033,Scaunereert,22,2559.0,86.44833065613743,,230
3034,Dasarynein,598,1726.0,86.48235962486592,,65
3035,Zolteraryne,137,2586.0,86.48730239101866,,249
3036,Pesrikar,189,2139.0,86.50337982947248,,61
3037,Zolinbin,40,2148.0,86.50929822402158,,214
3038,Algurart,148,2431.0,86.51596078066183,,212
3039,Larelard,152,2006.0,86.51909613764815,,605
3040,Aldnalney,610,2580.0,86.52338931880406,,178
3041,Kilrikun,236,2629.0,86.53066806403602,,503
3042,Rylegetherry,593,2433.0,86.53561952997673,,177
3043,Tralnaldy,434,,86.56061212505172,,594
3044,Dargardor,349,2412.0,86.56063937332634,,446
3045,Onirasean,23,2017.0,86.5865505871388,,2
3046,Eriamgeth,398,2344.0,86.62991053030215,,207
3047,Hacarther,147,2024.0,86.64037395326808,,177
3048,Paryddber,506,2509.0,86.64193400282836,,346
3049,Shygaryayne,404,1905.0,86.65256914601845,,348
3050,Drucewy,189,1359.0,86.68074292871236,,551
3051,Plagorer,429,,86.68704588872086,,347
3052,Flarancero,568,2392.0,86.69734454943728,,561
3053,Tociamain,349,2003.0,86.70611119443328,,77
3054,Zaleron,435,2077.0,86.71713480223306,,188
3055,Kilaka,20,2318.0,86.73459602529044,,231
3056,Pananiel,207,,86.76195726185006,,517
3057,Hauraynewarty,445,2141.0,86.7641447046798,,11
3058,Wyainene,570,2015.0,86.77414523250808,,619
3059,Toctangary,564,2630.0,86.78298102682294,,514
3060,Andvarngayn,419,2200.0,86.79331915497721,,149
3061,Craudfrid,151,2010.0,86.79343155955755,,86
3062,Corynluth,147,2039.0,86.81518953577222,,182
3063,Chiesginearny,439,2074.0,86.81610366117324,,22
3064,Yarlygayn,137,2297.0,86.82281683400763,,499
3065,Melbinquent,62,1883.0,86.82295909136778,,598
3066,Walynir,431,2033.0,86.82513058064126,,413
3067,Zaldianien,136,2096.0,86.8313538529492,,607
3068,Quertinarik,572,1823.0,86.83928503301026,,238
3069,Kopiniel,147,2324.0,86.84140467470955,,557
3070,Dezgurwat,483,2416.0,86.8558419946878,,536
3071,Yalonrik,606,2303.0,86.85978094912159,,196
3072,Sepyern,148,1617.0,86.86069736189259,,490
3073,Skalazmel,76,,86.87401991108806,,204
3074,Charalenlyn,181,2075.0,86.89286739954836,,576
3075,Caririen,1,1306.0,86.89879869120864,,448
3076,Jesinis,77,1343.0,86.92219080806177,,428
3077,Labsteadien,226,,86.92246045438117,,202
3078,Zolida,101,1824.0,86.93158313553145,,447
3079,Obrinon,11,2413.0,86.95385886648529,,11
3080,Nunzaneil,536,2046.0,86.97044558164403,,617
3081,Alanquine,436,1569.0,87.02541418866299,,245
3082,Tarlena,20,2352.0,87.03341253432254,,238
3083,Martronluth,612,1758.0,87.05373539911653,,348
3084,Jesanaryn,237,2061.0,87.06073267328364,,193
3085,Tryand,419,2298.0,87.07347667858494,,164
3086,Forlenenyd,486,2628.0,87.07501577584074,,613
3087,Arsteadant,66,2645.0,87.09627783066428,,3
3088,Drucaynear,577,2260.0,87.0998269102575,,439
3089,Zolluthal,612,2012.0,87.10192140152688,,486
3090,Wiceraloth,58,2631.0,87.11506972457246,,27
3091,Ailath,570,1646.0,87.13031922008103,,27
3092,Ocrolene,419,2345.0,87.14208913408298,,346
3093,Paramro,586,2134.0,87.1549583439527,,483
3094,Hairewyth,221,2291.0,87.1635633774439,,490
3095,Hargyddazer,182,2357.0,87.16469455957338,,207
3096,Galoawyth,245,2445.0,87.16594579960251,,65
3097,Delrethnyd,11,2360.0,87.1879335892997,,217
3098,Harzanevaler,162,2231.0,87.192399014049,,413
3099,Inenaller,431,2032.0,87.20656514911248,,183
3100,Vardamel,85,2250.0,87.20837864893087,,172
3101,Daforncar,170,2516.0,87.21291302921092,,386
3102,Horantarth,607,2325.0,87.21832986178804,,66
3103,Raltansa,577,2130.0,87.22851250855219,,568
3104,Delrikont,614,,87.24273860015147,,392
3105,Artynarth,8,,87.25720264516163,,4
3106,Tesarcarn,147,2581.0,87.25992166024888,,220
3107,Kedoip,121,2310.0,87.27946941982172,,184
3108,Shotontorn,189,2256.0,87.28731313740897,,66
3109,Klabunoller,547,2037.0,87.29254799172332,,198
3110,Pavorcath,349,,87.30081260044409,,74
3111,Jastaneyd,163,1696.0,87.30792680160555,,241
3112,Cynwatun,508,2524.0,87.30865849006078,,25
3113,Quarnenalayne,147,2036.0,87.32525111638938,,225
3114,Haldyras,184,,87.36065081426449,,62
3115,Saldiamun,608,,87.376566975442,,252
3116,Ruskgaraldy,70,2065.0,87.3854007760359,,216
3117,Hargineyn,419,2598.0,87.39105672129867,,500
3118,Aeabwyn,164,2390.0,87.41441625985394,,583
3119,Locgaryir,570,2439.0,87.41828872595029,,389
3120,Drucontin,160,2424.0,87.43483420486388,,490
3121,Nunyydd,570,2109.0,87.47480261189847,,583
3122,Rolastary,485,1517.0,87.49153968389207,,515
3123,Obirere,101,1920.0,87.50988421781994,,557
3124,Artrastyn,610,2100.0,87.51913099963143,,584
3125,Kolrathorn,121,2283.0,87.53574051095437,,444
3126,Vadaynir,413,2072.0,87.53946109974316,,219
3127,Skalidart,421,2040.0,87.54053409191533,,533
3128,Baytany,136,2479.0,87.5418282003294,,217
3129,Korondoth,147,1597.0,87.54473005571536,,19
3130,Horaynime,66,2426.0,87.5662008872182,,487
3131,Habtararik,484,1628.0,87.5820334166727,,228
3132,Sevaug,379,1928.0,87.58480358089153,,497
3133,Caudan,147,2336.0,87.58997119484384,,383
3134,Elasyn,419,2358.0,87.63548691964925,,172
3135,Krentunyalen,395,2389.0,87.65922302452799,,378
3136,Klabanin,151,1610.0,87.68945402705961,,233
3137,Urtunyon,448,2347.0,87.69700112538632,,379
3138,Astareldan,237,2259.0,87.72317463209792,,70
3139,Geldaxen,439,2602.0,87.73647664806052,,195
3140,Alroyn,570,2590.0,87.7440856718735,,12
3141,Charynvarn,407,2278.0,87.7483738378733,,531
3142,Roslinlin,344,2276.0,87.748897561236,,25
3143,Nevetarny,22,2308.0,87.77803275606306,,514
3144,Scaunontain,189,2685.0,87.80513999370821,,566
3145,Valdairime,436,2400.0,87.81551686995198,,435
3146,Barerrywarne,224,2044.0,87.82947717117935,,614
3147,Ryethun,552,2211.0,87.83043557201665,,186
3148,Houlfynoller,446,2622.0,87.84643902856584,,411
3149,Olalend,245,2306.0,87.85660703333336,,488
3150,Galiliand,486,2121.0,87.86551962000536,,25
3151,Raldgaront,513,2698.0,87.8676322452554,,5
3152,Erastyy,354,2166.0,87.88223293384618,,405
3153,Plagrathta,553,2309.0,87.88420164247219,,12
3154,Naarynealler,438,1812.0,87.88942046166068,,593
3155,Vabakta,121,2531.0,87.90408692660262,,616
3156,Labiamarne,26,1689.0,87.90709200773289,,179
3157,Forsenealen,570,1967.0,87.93134546323355,,390
3158,Browrisont,200,2295.0,87.94235652137601,,500
3159,Kiraldyyn,182,2115.0,87.95871097371743,,346
3160,Ethiesh,583,2642.0,87.95940201121603,,147
3161,Shotquinene,536,1558.0,87.96448217025821,,17
3162,Larilasean,197,2396.0,87.96959686209681,,508
3163,Obsteadbin,75,2401.0,87.97459373264809,,78
3164,Adraeron,162,1924.0,87.9806260816423,,609
3165,Dezainastar,413,2551.0,87.98326009697776,,350
3166,Iacarn,204,,87.99005785692702,,237
3167,Wicigodfrid,345,2661.0,87.99408829225005,,403
3168,Delimeien,344,1879.0,87.99793821823326,,602
3169,Raldmelaryne,533,2284.0,88.04895004226935,,216
3170,Norwatar,140,1985.0,88.04966539629973,,239
3171,Binthegarwar,349,2547.0,88.07235573331376,,177
3172,Drucalenerry,570,2315.0,88.13076022414867,,138
3173,Rycarthayne,352,2703.0,88.1580819030883,,509
3174,Pesirlin,155,1666.0,88.16258001232268,,209
3175,Fornalance,233,,88.17706733830813,,184
3176,Nacarady,598,2326.0,88.17807755373322,91.30870244832572,580
3177,Valcathun,419,2361.0,88.19003871408924,,537
3178,Dwoican,224,1780.0,88.20254890907064,,354
3179,Harynearn,139,1526.0,88.20769455732415,,486
3180,Ybirash,530,2374.0,88.21609024098174,,553
3181,Keldsumealen,530,2374.0,88.21609024098174,,238
3182,Forianlin,71,2301.0,88.21984967188897,,218
3183,Largantastar,536,2163.0,88.22146674028275,,426
3184,Kilimarik,198,2262.0,88.24778615424762,,241
3185,Corolleryn,70,2541.0,88.30098887946886,,554
3186,Hywaral,70,2751.0,88.32021908495169,,552
3187,Houlliryn,544,2359.0,88.32522062122622,,576
3188,Odassumemel,398,1776.0,88.33464931395937,,543
3189,Habronro,570,2447.0,88.34327189705282,,411
3190,Craceaslene,572,2337.0,88.35290731419062,,489
3191,Syneasin,431,2263.0,88.35890213694313,,62
3192,Nunsumeiam,40,2021.0,88.37350249656092,,351
3193,Napcathern,507,2715.0,88.39128798915392,,147
3194,Hordarvarn,448,2652.0,88.39462019250243,,570
3195,Cracomayn,194,2563.0,88.4023985889525,,77
3196,Goreldric,418,2177.0,88.40268694720268,,3
3197,Baogord,189,2501.0,88.4080732647863,,526
3198,Haarryarny,148,2068.0,88.4143204076062,,76
3199,Gecarthain,197,2112.0,88.4174366978747,,559
3200,Hargginequine,194,1553.0,88.42125747337116,,510
3201,Miratram,194,1553.0,88.42125747337116,,510
3202,Cadyarn,18,2371.0,88.42214174794357,,252
3203,Nevianun,572,2103.0,88.43460706547756,,222
3204,Clauneainer,151,2455.0,88.47713841048005,,433
3205,Querrether,171,2716.0,88.48707395676033,,189
3206,Halrathar,345,2080.0,88.4939420871583,,149
3207,Ostcathnyd,188,2252.0,88.49973276424004,,507
3208,Chyornyd,40,2160.0,88.50836864986768,,161
3209,Ardarntyn,447,,88.5257659148793,,396
3210,Raldinance,224,1971.0,88.5358309369065,,578
3211,Araym,486,1751.0,88.53868988762436,,185
3212,Sarcamquine,598,2053.0,88.5504263272651,,550
3213,Derradric,22,1970.0,88.56001194892804,,77
3214,Drucethil,485,2429.0,88.57773520042977,,543
3215,Ralaurnal,506,2567.0,88.58731312207719,,174
3216,Dirqueair,484,1834.0,88.58813635549086,,348
3217,Dainilen,398,2600.0,88.62570347190095,,246
3218,Bargaynsa,85,2720.0,88.63083695460199,,587
3219,Yarienera,605,2370.0,88.63940977177094,,170
3220,Baais,436,2453.0,88.6647371069821,,492
3221,Napmelgary,3,2582.0,88.67489225769361,,569
3222,Chyaryneacy,385,2422.0,88.69459316026703,,543
3223,Quergarime,486,1925.0,88.7116962340268,,433
3224,Bintheisgine,506,1630.0,88.73824765621245,,514
3225,Ocardar,140,2449.0,88.73912080189507,,184
3226,Ybus,495,,88.75135723604363,,243
3227,Baylocsene,224,2349.0,88.76873377867165,,621
3228,Azmeliel,101,2669.0,88.77137061074394,,531
3229,Ethoigord,164,2341.0,88.77419567254668,,225
3230,Hailir,430,2155.0,88.7822646728855,,344
3231,Asartyaldy,381,2719.0,88.8026213993591,,439
3232,Abiat,431,2505.0,88.81529221676583,,122
3233,Napydayne,189,1710.0,88.83337408395867,,576
3234,Erwartyy,187,2145.0,88.88936948324967,,8
3235,Rylevaleryn,394,2147.0,88.89212771997698,,82
3236,Cilaw,245,2666.0,88.90034193167246,,497
3237,Theatram,245,2666.0,88.90034193167246,,201
3238,Ervarndy,564,2249.0,88.94426960323223,,214
3239,Azarikyn,349,2574.0,88.94748706452698,,247
3240,Locastrik,70,1794.0,88.94842844006129,,421
3241,Vallocjuin,101,2399.0,88.9563425311193,,620
3242,Drasartystead,567,,88.95843761503292,,600
3243,Dainarnar,419,2099.0,88.97195500352466,,189
3244,Horollertuny,419,2099.0,88.97195500352466,,189
3245,Urgaynien,594,2339.0,88.98942552220312,,588
3246,Flaretin,197,1909.0,89.00033619824544,,606
3247,Toclycarth,23,1975.0,89.00515573104094,,76
3248,Delinun,155,2648.0,89.02121698397919,,209
3249,Glelacred,498,,89.02777246658022,,604
3250,Shyewaryn,77,2692.0,89.02836941278709,,200
3251,Aferrar,3,2254.0,89.02977111942073,,384
3252,Moldmelluth,345,2368.0,89.04654153833773,,483
3253,Carrethon,381,2619.0,89.07417746544786,,141
3254,Wallyiel,422,,89.08168755378092,,188
3255,Panienel,486,2403.0,89.10210764350936,,591
3256,Arilinyth,431,2535.0,89.11169468354541,,185
3257,Skalaneair,139,2522.0,89.1447542000073,,515
3258,Vadcarnime,121,2108.0,89.14953258559542,,224
3259,Draliwan,121,2225.0,89.15786296801471,,186
3260,Yalisart,389,1946.0,89.15982379587209,,446
3261,Chyyarty,40,2831.0,89.1660899422389,,586
3262,Walenealler,147,2755.0,89.17637395513965,,594
3263,Kirroa,194,2758.0,89.18888399352059,,432
3264,Lorsenechean,140,2727.0,89.20372150201602,,582
3265,Vartanealler,506,2466.0,89.21710544371709,,154
3266,Yalfynro,121,2240.0,89.23478573440727,,553
3267,Jarianiera,19,2601.0,89.24040775885658,,543
3268,Asollerir,593,2638.0,89.25990279788101,,71
3269,Valdlynris,137,1579.0,89.26826451459922,,177
3270,Zaldwarwarty,407,,89.2815487908822,,602
3271,Artrasim,121,2128.0,89.31249703343406,,147
3272,Daferaarik,239,,89.32539542336112,,247
3273,Crerigan,87,2457.0,89.33273036148549,,447
3274,Namelgary,252,2382.0,89.34426828326093,,406
3275,Binthecamon,607,2821.0,89.36263387513576,,85
3276,Valliniera,398,1777.0,89.36765201142244,,244
3277,Halianart,577,2747.0,89.38318346967975,,29
3278,Jargurart,148,2221.0,89.4033769377643,,513
3279,Arendin,152,1816.0,89.40857429277759,,503
3280,Carvalersume,419,1781.0,89.44101388718747,,410
3281,Tesquinil,224,2544.0,89.4420871015368,,389
3282,Yitha,348,2079.0,89.45143821222851,,422
3283,Plagmelnal,419,2668.0,89.45733366688653,,426
3284,Jarginebin,164,2577.0,89.45809544985127,,520
3285,Dratha,136,2216.0,89.46545197415226,,554
3286,Labayne,405,2833.0,89.46685723850672,,620
3287,Charartha,152,2293.0,89.46871857679304,,205
3288,Harabarynlyn,1,2386.0,89.53307187340612,,422
3289,Piewyth,194,2750.0,89.54107128439031,,581
3290,Tesyndar,189,2693.0,89.55278925463894,,78
3291,Peringar,586,2235.0,89.5528933123946,,229
3292,Ruskvaleriam,570,2469.0,89.55689364815363,,552
3293,Verdarant,533,1969.0,89.55785918917041,,438
3294,Tocynain,389,,89.60523471705304,,537
3295,Jastancodd,147,2564.0,89.6166654504934,,428
3296,Chieserryro,147,2564.0,89.6166654504934,,602
3297,Corcathcodd,151,1693.0,89.61798799897988,,227
3298,Vardgarywarne,237,2224.0,89.63506106936215,,77
3299,Zoletro,189,2258.0,89.65041175066284,,428
3300,Starmelis,58,2051.0,89.66072434694225,,572
3301,Lorrasquine,570,2548.0,89.70593767778868,,483
3302,Vartaynewar,436,1852.0,89.7353190283325,,16
3303,Cynidar,227,,89.73707516401458,,385
3304,Ashazyn,486,2179.0,89.75531913309689,,422
3305,Arieraer,136,1846.0,89.75980095630791,,502
3306,Tarlbinydd,448,1587.0,89.79923901728955,,164
3307,Aderanydd,189,1996.0,89.84110328204213,,233
3308,Forindoth,352,2292.0,89.85656418854023,,7
3309,Martervaler,398,2609.0,89.8567754886765,,237
3310,Vadarthlene,598,1960.0,89.86220391898654,,196
3311,Geeraar,22,2393.0,89.87192399697125,,491
3312,Artastarcath,189,2167.0,89.87349552996668,,233
3313,Napdothor,349,1739.0,89.87712224957653,,614
3314,Pyf,434,2272.0,89.90449193004176,,23
3315,Jesonsume,27,2383.0,89.91319466261712,,204
3316,Nydaregan,199,,89.91805738763189,,488
3317,Teray,197,2170.0,89.91922959613673,,551
3318,Kaildan,24,2335.0,89.92972919221663,,487
3319,Braremos,448,2435.0,89.93514422081901,,582
3320,Esttakaryne,448,2435.0,89.93514422081901,,374
3321,Shyomro,486,2313.0,89.93831044249771,,82
3322,Browdyel,137,2593.0,89.9618906474268,,200
3323,Nistarel,498,2244.0,89.96429382172035,,484
3324,Odasasarny,24,2268.0,89.96685310143096,,172
3325,Eraxaryne,419,2204.0,89.97682315501606,,393
3326,Adrigop,191,2911.0,89.97761940628182,,616
3327,Shotianfyn,62,2314.0,89.97969052029443,,582
3328,Drucakdy,217,2271.0,89.98711037497708,,550
3329,Querronro,441,2858.0,89.9968584735393,,77
3330,Haurainert,70,2763.0,90.00014403041632,,448
3331,Geldisert,507,2463.0,90.00583917054736,,587
3332,Aelisro,507,2463.0,90.00583917054736,,587
3333,Dezbiniam,236,2273.0,90.00758596298883,,580
3334,Norbinney,171,2553.0,90.01527072363177,,531
3335,Shotarnyfyn,147,2277.0,90.0227576476694,,571
3336,Ellynyn,431,2222.0,90.02373905604725,,387
3337,Terontan,577,2766.0,90.03013967745386,,72
3338,Chaenwan,485,2793.0,90.0330484201854,,612
3339,Craclaro,148,2922.0,90.0413886940808,,573
3340,Tarlroly,494,2312.0,90.04880682811545,,382
3341,Synaair,197,2173.0,90.06317405770037,,347
3342,Kopastyel,606,2303.0,90.07112018206672,,602
3343,Aumos,40,2148.0,90.10784111706613,,431
3344,Valdomwat,147,2039.0,90.10882847626971,,500
3345,Harabcariam,349,2412.0,90.12510891467669,,203
3346,Tretram,77,2124.0,90.14968991275603,,210
3347,Lareimos,486,2628.0,90.16627984527751,,485
3348,Yectred,381,1976.0,90.2089774092352,,82
3349,Nisttarnyd,593,2675.0,90.21081353200105,,526
3350,Kiiamsa,559,2490.0,90.22199756287189,,399
3351,Daincathro,570,2508.0,90.22496901535841,,488
3352,Kedaewyn,74,2082.0,90.24354707460216,,71
3353,Krensteadin,19,2482.0,90.25940992689802,,222
3354,Hirev,162,1807.0,90.26146524746086,,61
3355,Harabanmel,66,2645.0,90.26827813262703,,606
3356,Darcheanarth,71,,90.27694502441346,,496
3357,Bralinn,229,2914.0,90.29213520146155,,14
3358,Vadwarcar,486,2084.0,90.30105927209738,,135
3359,Asisene,484,2488.0,90.30266028685071,,391
3360,Asanarry,137,2194.0,90.31388398019729,,187
3361,Sarquineta,200,2562.0,90.31660808984384,,532
3362,Tesanil,544,2844.0,90.32536124596169,,553
3363,Krencheanaver,419,2356.0,90.32717502063687,,149
3364,Saldronarty,147,2324.0,90.3358532376841,,561
3365,Geldewame,3,2519.0,90.37399089658612,,583
3366,Argaynlyn,510,2237.0,90.38408456214373,,225
3367,Forarthiel,24,2543.0,90.39236704698784,,430
3368,Jerard,419,2391.0,90.3971543329025,,60
3369,Tesgurcarn,508,,90.4396052883913,,401
3370,Syncarthwat,101,1824.0,90.44194002223577,,140
3371,Zolastary,618,2499.0,90.45132093334098,,351
3372,Tarliamly,436,2797.0,90.45871536109766,,591
3373,Gloadon,448,2647.0,90.47733063350996,,16
3374,Meltyneris,74,2731.0,90.49950494178228,,527
3375,Valdquinese,439,2074.0,90.5029616394508,,571
3376,Hobdothan,404,2521.0,90.51852187329919,,520
3377,Rosianarny,486,2615.0,90.54692326219777,98.83155122281852,228
3378,Fortyneer,58,,90.56995891076149,,351
3379,Queromorn,435,2388.0,90.57146607401278,,182
3380,Aelontil,610,2100.0,90.57862008104087,,552
3381,Aelcathnal,171,2474.0,90.58269101471447,,536
3382,Elroayn,148,2779.0,90.59095681451629,,616
3383,Erancecarth,152,2006.0,90.59911240990039,,228
3384,Kiimelir,121,2283.0,90.60394170798679,,553
3385,Ryleartyarny,214,2575.0,90.60748347724757,,573
3386,Harmelsume,23,2918.0,90.62563149907692,,502
3387,Flararynal,616,2475.0,90.63274939424615,,586
3388,Aeltunylin,147,2036.0,90.64143366936,,412
3389,Alilasean,121,2483.0,90.64236530055264,,213
3390,Weilin,224,2460.0,90.64380673389287,,100
3391,Clauneiendy,572,1823.0,90.66176333644765,,66
3392,Harimeir,564,2394.0,90.67771015931079,,431
3393,Haaintyne,155,1997.0,90.68607981225274,,514
3394,Hargairis,484,1628.0,90.69411486743752,,170
3395,Hyginetuny,616,2931.0,90.71038748429427,,618
3396,Scaunamiera,577,2260.0,90.73723224527822,,615
3397,Melethen,443,2458.0,90.73966589473963,,486
3398,Ralinnik,577,2130.0,90.74816582614282,,72
3399,Marhenere,486,2679.0,90.7612127330167,,408
3400,Geldazis,217,2427.0,90.80979775918792,,536
3401,Uldquinear,239,2713.0,90.81870098824874,,437
3402,Quarnefynair,163,1696.0,90.83157823873856,,546
3403,Saldmelacy,236,2964.0,90.84118631789936,,591
3404,Gloreloth,214,2307.0,90.86231497459515,,352
3405,Araw,552,2211.0,90.86996324533304,,490
3406,Adrorebaen,547,2037.0,90.88988990826228,,547
3407,Galunad,197,2870.0,90.91227655101719,,438
3408,Cadaoloth,197,2626.0,90.91564684603733,,158
3409,Artastyluth,40,2398.0,90.94431775096614,,27
3410,Lareneen,593,2433.0,90.95834214675052,,425
3411,Arardoli,419,1799.0,90.95843347575814,,507
3412,Baeartse,506,2261.0,90.97013978247838,,526
3413,Keldwarjuin,139,,91.00650001517178,,573
3414,Valedfrid,178,2737.0,91.05236773738825,,68
3415,Elayneluth,70,2946.0,91.07065142297115,,497
3416,Dasaurchean,582,2285.0,91.08587860846104,,348
3417,Larjuinyne,381,2342.0,91.08851599224226,,520
3418,Belgantcarn,577,2517.0,91.09809742980764,,490
3419,Cracnalcath,162,1924.0,91.1127252649996,,518
3420,Arimearyne,224,2792.0,91.14101276660645,,181
3421,Ibaler,189,2256.0,91.1446306965003,,430
3422,Wycoddwat,171,2379.0,91.15088171366529,,350
3423,Pulgazeryd,171,2473.0,91.18016346600986,,355
3424,Yalalenta,612,2419.0,91.20281453348322,,413
3425,Ryrethazer,74,2346.0,91.24162264125182,,233
3426,Partanew,570,2439.0,91.26668070776255,,552
3427,Tarlaynea,423,2481.0,91.26839817495143,,12
3428,Locarynty,485,2094.0,91.27566566565523,,198
3429,Arynenal,101,2689.0,91.27772474939493,,224
3430,Drucsteadin,101,1920.0,91.28735792397912,,168
3431,Yasmelart,530,2374.0,91.29244918971608,,383
3432,Nevfynain,147,1597.0,91.2992582167218,,419
3433,Aldvarnaryn,189,2724.0,91.30881118788005,,517
3434,Ardendtyne,445,2141.0,91.32764102966328,,122
3435,Pescoddnik,570,2590.0,91.34305400804314,,397
3436,Ralanwarne,136,2096.0,91.34451802558652,,194
3437,Haralleront,484,2934.0,91.35881391077012,,609
3438,Septinfyn,379,1928.0,91.37829274018931,,436
3439,Jarerwarne,605,3010.0,91.37945537357199,,149
3440,Baeyddane,388,,91.38089823292928,,587
3441,Drucdydy,152,2667.0,91.39730412481232,,418
3442,Yarasera,237,2259.0,91.40549190123085,,381
3443,Sararew,40,2021.0,91.41628268780296,,206
3444,Jesasin,570,2447.0,91.4267748223406,,496
3445,Vardartly,436,2783.0,91.42727222556175,,405
3446,Nistazarik,445,2656.0,91.43454706572241,,420
3447,Aedus,137,2297.0,91.46747231930777,,546
3448,Yaltarmel,351,2351.0,91.49370570902781,,384
3449,Bayyddel,201,2828.0,91.50658615767914,,440
3450,Lilanydd,419,2862.0,91.51324648892322,,63
3451,Scaunarluth,421,2450.0,91.51643285588142,,86
3452,Claunemelastar,483,2416.0,91.51701243267321,,188
3453,Lorarncarth,147,2774.0,91.53188604401261,,590
3454,Harazerayn,345,2080.0,91.54053080858097,,196
3455,Quarneaverse,348,2617.0,91.55045195468003,,249
3456,Dreanwan,407,2621.0,91.55187527709509,,610
3457,Jesethlin,224,1780.0,91.55412832353244,,354
3458,Inetel,23,2017.0,91.55439545480901,,563
3459,Skalanir,572,2337.0,91.55488819489128,,213
3460,Zigond,62,1883.0,91.5589777875957,,555
3461,Norrisarry,76,3002.0,91.56223559517501,,16
3462,Kolastychean,344,1879.0,91.56782064599741,,566
3463,Pasquinar,598,2326.0,91.56812573441803,,583
3464,Pulgaveraryne,486,2929.0,91.59151696638965,,403
3465,Galardotrem,82,,91.59565901396233,,562
3466,Napronair,619,2570.0,91.60545378646862,,23
3467,Eoweald,489,2471.0,91.64569049766095,,543
3468,Lasasquine,3,2927.0,91.65464180490976,,152
3469,Zaldunain,40,2860.0,91.66409368022036,,203
3470,Vadiamdoth,599,2695.0,91.67328323279203,,408
3471,Houltaris,572,2585.0,91.69382360573564,,376
3472,Legalea,70,2541.0,91.71315149109137,,489
3473,Sarinbin,139,2865.0,91.71499278687398,,63
3474,Norcaradayne,170,2516.0,91.72555546968897,,204
3475,Kiraloth,413,2996.0,91.74892026580376,,80
3476,Baringine,483,1689.0,91.77898954179406,,62
3477,Kolonreth,536,1558.0,91.78309319801086,,186
3478,Nistbindor,348,2366.0,91.79591727012493,,162
3479,Tesrikmel,344,2495.0,91.81110943747578,,559
3480,Geldcathjuin,9,2578.0,91.8163646041726,,169
3481,Triawyr,152,2768.0,91.82371373343129,,344
3482,Hobastis,216,,91.83304072830161,,194
3483,Forerearth,148,2068.0,91.84984710180473,,402
3484,Synaketh,612,1758.0,91.86530382045122,,442
3485,Nauteasydd,201,,91.8750156447057,,492
3486,Dezdyarne,135,2456.0,91.9039174061101,,207
3487,Erardolath,1,3075.0,91.91069480948396,,603
3488,Sararynern,448,2420.0,91.92330128245557,,226
3489,Dwerranyth,536,2163.0,91.93340699143987,,188
3490,Estcheaner,160,2424.0,91.94320474964945,,72
3491,Parartair,441,2489.0,91.94545514628136,,158
3492,Klabasane,533,2384.0,91.94726928105666,,11
3493,Horaynebin,189,2409.0,91.95850359396151,,381
3494,Marbinew,66,,91.96147560560274,,545
3495,Ybautrem,439,2602.0,91.97623326490451,,23
3496,Bartanaryne,77,2736.0,91.97625337543258,,512
3497,Pesidluth,354,2606.0,91.99491612657408,,188
3498,Chiesariktyn,101,2669.0,92.002132276423,,614
3499,Lablynan,419,2487.0,92.00687605188173,,441
3500,Lorbinarne,419,2487.0,92.00687605188173,,441
3501,Nateront,18,2371.0,92.01651288116705,,514
3502,Winairant,503,,92.02491204947437,,584
3503,Nyaleniam,503,2948.0,92.03440262437164,,595
